MD5,Tactic_ID,Mitre_ID,Tactic,Hash,DATE
fb84a392601fc19aeb7f8ce11b3a4907,TA0002,T1059,Execution,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0007,T1082,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0007,T1083,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0007,T1497,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0007,T1518.001,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0007,T1018,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0011,T1105,Command and Control,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0011,T1095,Command and Control,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0011,T1071,Command and Control,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0005,T1064,Scripting,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0005,T1027,Defense Evasion,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0005,T1112,Defense Evasion,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0005,T1497,Discovery,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0005,T1036,Defense Evasion,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0004,T1547.001,Privilege Escalation,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0009,T1056,Collection,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
fb84a392601fc19aeb7f8ce11b3a4907,TA0006,T1056,Collection,588cdbd3ee3594525eb62fa7bab148f6d7ab000737fc0c311a5588dc96794acc,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1082,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1016,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1497,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1124,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1120,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0007,T1018,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0011,T1095,Command and Control,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0011,T1071,Command and Control,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0005,T1218.011,Defense Evasion,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0005,T1497,Discovery,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0005,T1055,Defense Evasion,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0004,T1055,Defense Evasion,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
f3fcb306cb93489f999e00a7ef63536b,TA0009,T1005,Collection,f4765f7b089d99b1cdcebf3ad7ba7e3e23ce411deab29b7afd782b23352e698f,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0009,T1005,Collection,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0007,T1018,Discovery,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0007,T1497,Discovery,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0007,T1082,Discovery,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0007,T1016,Discovery,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0011,T1095,Command and Control,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0011,T1071,Command and Control,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0005,T1497,Discovery,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0005,T1027,Defense Evasion,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
fdc66cdabd46bc3b26aba4e59943726b,TA0002,T1129,Execution,5c2f339362d0cd8e5a8e3105c9c56971087bea2701ea3b7324771b0ea2c26c6c,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0002,T1064,Scripting,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0002,T1129,Execution,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1082,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1016,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1083,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1497,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1124,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0007,T1018,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0011,T1105,Command and Control,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0011,T1095,Command and Control,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0011,T1071,Command and Control,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0005,T1055,Defense Evasion,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0005,T1064,Scripting,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0005,T1027,Defense Evasion,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0005,T1218.011,Defense Evasion,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0005,T1497,Discovery,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
118cfa75e386ed45bec297f8865de671,TA0004,T1055,Defense Evasion,ed5fbefd61a72ec9f8a5ebd7fa7bcd632ec55f04bdd4a4e24686edccb0268e05,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0002,T1064,Scripting,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0002,T1129,Execution,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1082,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1016,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1083,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1497,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1124,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1120,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0007,T1018,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0011,T1105,Command and Control,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0011,T1095,Command and Control,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0011,T1071,Command and Control,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1055,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1064,Scripting,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1027.005,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1027,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1218.011,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1497,Discovery,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1564.003,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0005,T1562.001,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0004,T1055,Defense Evasion,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
0812ce08a75e5fc774a114436e88cd06,TA0009,T1005,Collection,b59e8f44822ad6bc3b4067bfdfd1ad286b8ba76c1a3faff82a3feb7bdf96b9c5,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0002,T1064,Scripting,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0002,T1129,Execution,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1082,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1016,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1083,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1497,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1124,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1120,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0007,T1018,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0011,T1105,Command and Control,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0011,T1095,Command and Control,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0011,T1071,Command and Control,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1055,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1064,Scripting,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1027,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1218.011,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1497,Discovery,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1564.003,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0005,T1562.001,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0004,T1055,Defense Evasion,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
1bb267c96ec2925f6ae3716d831671cf,TA0009,T1005,Collection,6310cd9f8b6ae1fdc1b55fe190026a119f7ea526cd3fc22a215bda51c9c28214,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0003,T1547.009,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0003,T1547.001,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0003,T1037.005,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0002,T1064,Scripting,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0002,T1129,Execution,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0002,T1204.002,Execution,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0002,T1559.001,Execution,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1010,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1082,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1124,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1016,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1083,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1497,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1518.001,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1120,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0007,T1018,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0011,T1105,Command and Control,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0011,T1095,Command and Control,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0011,T1071,Command and Control,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1055,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1064,Scripting,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1027,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1218.011,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1497,Discovery,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1036,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0005,T1564.003,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0004,T1547.001,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0004,T1547.009,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0004,T1055,Defense Evasion,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0004,T1037.005,Privilege Escalation,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
f4d46629ca15313b94992f3798718df7,TA0009,T1005,Collection,0996a8e5ec1a41645309e2ca395d3a6b766a7c52784c974c776f258c1b25a76c,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0003,T1547.009,Privilege Escalation,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0003,T1547.001,Privilege Escalation,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0003,T1037.005,Privilege Escalation,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0002,T1064,Scripting,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0002,T1204.002,Execution,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0002,T1559.001,Execution,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1082,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1124,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1016,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1083,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1497,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1518.001,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0007,T1018,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0011,T1105,Command and Control,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0011,T1095,Command and Control,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0011,T1071,Command and Control,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0005,T1055,Defense Evasion,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0005,T1064,Scripting,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0005,T1218.011,Defense Evasion,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0005,T1497,Discovery,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0005,T1036,Defense Evasion,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0004,T1547.001,Privilege Escalation,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0004,T1547.009,Privilege Escalation,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
df1e7a42c92ecb01290d896dca4e5faa,TA0004,T1055,Defense Evasion,4da0ac4c3f47f69c992abb5d6e9803348bf9f3c6028a7214dcabec9a2e729b99,2021-12-22
